id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
92873,64787,2025-01-11,261000,9,No disponible,261,,,,Orense,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90525,65972,2025-03-04,330000,9,No disponible,990,,,Ideal para una escapada romántica,Molina de Segura,,,,{},
90840,63821,2025-03-20,3400000,5,No disponible,680,,,,Fuenlabrada,,,,{},
90840,63821,2025-03-20,3400000,5,No disponible,680,,,,Fuenlabrada,,,,{},
90840,63821,2025-03-20,3400000,5,No disponible,680,,,,Fuenlabrada,,,,{},
90840,63821,2025-03-20,3400000,5,No disponible,680,,,,Fuenlabrada,,,,{},
90840,63821,2025-03-20,3400000,5,No disponible,680,,,,Fuenlabrada,,,,{},
90939,60199,2025-08-14,3325000,7,No disponible,665,,,,Sabadell,,,,{},
90939,60199,2025-08-14,3325000,7,No disponible,665,,,,Sabadell,,,,{},
90939,60199,2025-08-14,3325000,7,No disponible,665,,,,Sabadell,,,,{},
90939,60199,2025-08-14,3325000,7,No disponible,665,,,,Sabadell,,,,{},
90939,60199,2025-08-14,3325000,7,No disponible,665,,,,Sabadell,,,,{},
90945,60199,2025-05-13,4144000,7,No disponible,1036,,,,Santiago de Compostela,,,,{},
90945,60199,2025-05-13,4144000,7,No disponible,1036,,,,Santiago de Compostela,,,,{},
90945,60199,2025-05-13,4144000,7,No disponible,1036,,,,Santiago de Compostela,,,,{},
90945,60199,2025-05-13,4144000,7,No disponible,1036,,,,Santiago de Compostela,,,,{},
90945,60199,2025-05-13,4144000,7,No disponible,1036,,,,Santiago de Compostela,,,,{},
90958,55785,2025-06-14,954000,3,No disponible,318,,,,Lorca,,,,{},
91092,58649,2026-02-15,117000,8,No disponible,312,,,Ideal para una escapada romántica,Jerez de la Frontera,,,,{},
90958,55785,2025-06-14,954000,3,No disponible,318,,,,Lorca,,,,{},
90958,55785,2025-06-14,954000,3,No disponible,318,,,,Lorca,,,,{},
90958,55785,2025-06-14,954000,3,No disponible,318,,,,Lorca,,,,{},
90958,55785,2025-06-14,954000,3,No disponible,318,,,,Lorca,,,,{},
91038,60420,2025-01-05,208000,7,No disponible,364,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Pamplona,,,,{},
91038,60420,2025-01-05,208000,7,No disponible,364,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Pamplona,,,,{},
91038,60420,2025-01-05,208000,7,No disponible,364,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Pamplona,,,,{},
91038,60420,2025-01-05,208000,7,No disponible,364,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Pamplona,,,,{},
91038,60420,2025-01-05,208000,7,No disponible,364,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Pamplona,,,,{},
91043,60420,2025-03-26,868000,7,No disponible,434,,,,Burgos,,,,{},
91043,60420,2025-03-26,868000,7,No disponible,434,,,,Burgos,,,,{},
91043,60420,2025-03-26,868000,7,No disponible,434,,,,Burgos,,,,{},
91043,60420,2025-03-26,868000,7,No disponible,434,,,,Burgos,,,,{},
91043,60420,2025-03-26,868000,7,No disponible,434,,,,Burgos,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91070,60619,2025-09-07,1015000,5,No disponible,725,,,Experimenta el lujo y la comodidad en este alojamiento,Málaga,,,,{},
91079,58992,2025-01-17,150000,1,No disponible,75,,,,Pamplona,,,,{},
91079,58992,2025-01-17,150000,1,No disponible,75,,,,Pamplona,,,,{},
91079,58992,2025-01-17,150000,1,No disponible,75,,,,Pamplona,,,,{},
91079,58992,2025-01-17,150000,1,No disponible,75,,,,Pamplona,,,,{},
91079,58992,2025-01-17,150000,1,No disponible,75,,,,Pamplona,,,,{},
91092,58649,2026-02-15,117000,8,No disponible,312,,,Ideal para una escapada romántica,Jerez de la Frontera,,,,{},
91092,58649,2026-02-15,117000,8,No disponible,312,,,Ideal para una escapada romántica,Jerez de la Frontera,,,,{},
91092,58649,2026-02-15,117000,8,No disponible,312,,,Ideal para una escapada romántica,Jerez de la Frontera,,,,{},
91092,58649,2026-02-15,117000,8,No disponible,312,,,Ideal para una escapada romántica,Jerez de la Frontera,,,,{},
92873,64787,2025-01-11,261000,9,No disponible,261,,,,Orense,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91145,61566,2025-04-12,700000,4,No disponible,560,,,Descubre la historia de la ciudad desde tu ventana,Orihuela,,,,{},
91158,66410,2025-03-08,580000,1,No disponible,145,,,,Alcobendas,,,,{},
91158,66410,2025-03-08,580000,1,No disponible,145,,,,Alcobendas,,,,{},
91158,66410,2025-03-08,580000,1,No disponible,145,,,,Alcobendas,,,,{},
91158,66410,2025-03-08,580000,1,No disponible,145,,,,Alcobendas,,,,{},
91158,66410,2025-03-08,580000,1,No disponible,145,,,,Alcobendas,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91211,64896,2025-03-04,137000,5,No disponible,685,,,Relájate en un lugar tranquilo y acogedor,Zamora,,,,{},
91248,64083,2025-10-19,198000,3,No disponible,198,,,,Leganés,,,,{},
91248,64083,2025-10-19,198000,3,No disponible,198,,,,Leganés,,,,{},
91248,64083,2025-10-19,198000,3,No disponible,198,,,,Leganés,,,,{},
91248,64083,2025-10-19,198000,3,No disponible,198,,,,Leganés,,,,{},
91248,64083,2025-10-19,198000,3,No disponible,198,,,,Leganés,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91516,64984,2025-02-03,770000,7,No disponible,154,,,,Fuengirola,,,,{},
91516,64984,2025-02-03,770000,7,No disponible,154,,,,Fuengirola,,,,{},
91516,64984,2025-02-03,770000,7,No disponible,154,,,,Fuengirola,,,,{},
91516,64984,2025-02-03,770000,7,No disponible,154,,,,Fuengirola,,,,{},
91516,64984,2025-02-03,770000,7,No disponible,154,,,,Fuengirola,,,,{},
91523,55660,2025-03-01,65000,5,No disponible,65,,,,Ponferrada,,,,{},
91523,55660,2025-03-01,65000,5,No disponible,65,,,,Ponferrada,,,,{},
91523,55660,2025-03-01,65000,5,No disponible,65,,,,Ponferrada,,,,{},
91523,55660,2025-03-01,65000,5,No disponible,65,,,,Ponferrada,,,,{},
91523,55660,2025-03-01,65000,5,No disponible,65,,,,Ponferrada,,,,{},
91628,61829,2025-03-05,485000,2,No disponible,194,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Gandía,,,,{},
91628,61829,2025-03-05,485000,2,No disponible,194,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Gandía,,,,{},
91628,61829,2025-03-05,485000,2,No disponible,194,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Gandía,,,,{},
91628,61829,2025-03-05,485000,2,No disponible,194,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Gandía,,,,{},
91628,61829,2025-03-05,485000,2,No disponible,194,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Gandía,,,,{},
91690,55648,2025-01-03,3283000,7,No disponible,469,,,,Barcelona,,,,{},
91690,55648,2025-01-03,3283000,7,No disponible,469,,,,Barcelona,,,,{},
91690,55648,2025-01-03,3283000,7,No disponible,469,,,,Barcelona,,,,{},
91690,55648,2025-01-03,3283000,7,No disponible,469,,,,Barcelona,,,,{},
91690,55648,2025-01-03,3283000,7,No disponible,469,,,,Barcelona,,,,{},
91718,60149,2025-03-28,300000,10,No disponible,1000,,,Disfruta de una estadía en el corazón de la ciudad,Dos Hermanas,,,,{},
91718,60149,2025-03-28,300000,10,No disponible,1000,,,Disfruta de una estadía en el corazón de la ciudad,Dos Hermanas,,,,{},
91718,60149,2025-03-28,300000,10,No disponible,1000,,,Disfruta de una estadía en el corazón de la ciudad,Dos Hermanas,,,,{},
91718,60149,2025-03-28,300000,10,No disponible,1000,,,Disfruta de una estadía en el corazón de la ciudad,Dos Hermanas,,,,{},
91718,60149,2025-03-28,300000,10,No disponible,1000,,,Disfruta de una estadía en el corazón de la ciudad,Dos Hermanas,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91723,60149,2025-09-15,121000,10,No disponible,1210,,,Ideal para una escapada romántica,Benalmádena,,,,{},
91755,58126,2026-02-10,176000,8,No disponible,176,,,,Sanlúcar de Barrameda,,,,{},
91755,58126,2026-02-10,176000,8,No disponible,176,,,,Sanlúcar de Barrameda,,,,{},
91755,58126,2026-02-10,176000,8,No disponible,176,,,,Sanlúcar de Barrameda,,,,{},
91755,58126,2026-02-10,176000,8,No disponible,176,,,,Sanlúcar de Barrameda,,,,{},
91755,58126,2026-02-10,176000,8,No disponible,176,,,,Sanlúcar de Barrameda,,,,{},
91757,58126,2025-09-27,219000,8,No disponible,584,,,,Cerdañola del Vallés,,,,{},
91757,58126,2025-09-27,219000,8,No disponible,584,,,,Cerdañola del Vallés,,,,{},
91757,58126,2025-09-27,219000,8,No disponible,584,,,,Cerdañola del Vallés,,,,{},
91757,58126,2025-09-27,219000,8,No disponible,584,,,,Cerdañola del Vallés,,,,{},
91757,58126,2025-09-27,219000,8,No disponible,584,,,,Cerdañola del Vallés,,,,{},
91830,58679,2025-08-01,1296000,4,No disponible,432,,,,Lérida,,,,{},
91830,58679,2025-08-01,1296000,4,No disponible,432,,,,Lérida,,,,{},
91830,58679,2025-08-01,1296000,4,No disponible,432,,,,Lérida,,,,{},
91830,58679,2025-08-01,1296000,4,No disponible,432,,,,Lérida,,,,{},
91830,58679,2025-08-01,1296000,4,No disponible,432,,,,Lérida,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
91835,65932,2025-10-29,154000,4,No disponible,308,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Hospitalet de LLobregat,,,,{},
