name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,state
"-33.3537,-70.6811",2023-04-18,22.0,5.1,13.5,22.0,4.0,13.4,2.6,52.1,0.0,0.0,0.0,,0.0,0.0,28.4,24.1,173.7,1020.2,38.4,9.1,218.4,18.2,8.0,10.0,2023-04-18T07:06:56,2023-04-18T18:16:51,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-19,28.0,6.2,16.1,26.6,6.2,15.9,0.5,40.8,0.0,0.0,0.0,,0.0,0.0,19.1,14.8,178.8,1015.2,12.4,9.8,223.2,18.5,8.0,10.0,2023-04-19T07:07:40,2023-04-19T18:15:41,0.98,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-04-20,25.2,7.7,15.9,25.2,7.7,15.8,4.1,49.8,0.0,0.0,0.0,,0.0,0.0,26.6,27.1,174.1,1014.0,29.0,9.4,224.4,18.7,8.0,10.0,2023-04-20T07:08:24,2023-04-20T18:14:32,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-21,20.0,10.7,14.1,20.0,10.7,14.1,9.5,75.8,0.0,0.0,0.0,,0.0,0.0,25.2,20.5,177.4,1017.4,52.1,9.2,206.0,17.2,7.0,10.0,2023-04-21T07:09:08,2023-04-21T18:13:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-22,24.0,7.1,15.1,24.0,7.1,15.1,8.3,67.9,0.0,0.0,0.0,,0.0,0.0,23.0,18.4,180.7,1015.8,30.3,8.1,206.2,17.0,7.0,10.0,2023-04-22T07:09:52,2023-04-22T18:12:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-23,21.0,9.9,15.0,21.0,9.9,15.0,9.8,72.4,0.0,0.0,0.0,,0.0,0.0,26.6,24.4,180.8,1016.7,28.2,10.2,200.3,16.4,7.0,10.0,2023-04-23T07:10:37,2023-04-23T18:11:09,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-24,23.8,8.9,14.7,23.8,6.7,14.4,9.1,73.2,0.0,0.0,0.0,,0.0,0.0,28.1,25.9,177.3,1017.7,20.8,7.2,207.1,17.1,7.0,10.0,2023-04-24T07:11:21,2023-04-24T18:10:03,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-25,26.7,7.9,16.1,26.6,7.4,16.1,7.6,62.3,0.0,0.0,0.0,,0.0,0.0,25.2,25.9,170.2,1015.2,51.4,8.5,200.6,16.7,7.0,10.0,2023-04-25T07:12:05,2023-04-25T18:08:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-26,25.0,12.2,17.5,25.0,12.2,17.5,8.8,60.2,0.0,0.0,0.0,,0.0,0.0,20.5,17.5,183.6,1015.9,68.1,9.0,151.7,12.3,5.0,10.0,2023-04-26T07:12:50,2023-04-26T18:07:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-27,20.0,8.7,13.5,20.0,7.0,13.3,9.3,77.6,0.0,0.0,0.0,,0.0,0.0,24.8,24.7,180.3,1015.9,37.7,5.7,203.8,16.9,7.0,10.0,2023-04-27T07:13:34,2023-04-27T18:06:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-28,20.0,10.8,13.8,20.0,10.8,13.8,9.1,75.0,0.0,0.0,0.0,,0.0,0.0,29.5,22.3,178.0,1014.4,89.9,6.5,173.8,14.3,6.0,10.0,2023-04-28T07:14:18,2023-04-28T18:05:50,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-04-29,16.2,13.0,14.6,16.2,13.0,14.6,11.8,83.6,8.8,100.0,79.17,rain,0.0,0.0,33.8,23.0,160.2,1017.1,91.1,9.7,100.1,8.2,4.0,10.0,2023-04-29T07:15:03,2023-04-29T18:04:49,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-04-30,15.6,7.7,11.9,15.6,7.5,11.8,8.0,78.2,17.4,100.0,62.5,rain,0.0,0.0,30.2,22.9,179.1,1022.8,65.1,9.9,112.6,9.3,4.0,10.0,2023-04-30T07:15:47,2023-04-30T18:03:49,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-05-01,18.0,4.0,10.5,18.0,2.8,10.2,4.5,70.1,0.0,0.0,0.0,,0.0,0.0,24.8,19.0,190.9,1021.3,2.0,9.2,201.2,16.7,7.0,10.0,2023-05-01T07:16:32,2023-05-01T18:02:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-05-02,19.4,3.2,10.7,19.4,1.8,10.5,3.9,67.5,0.0,0.0,0.0,,0.0,0.0,23.4,17.1,183.8,1017.5,0.0,9.6,200.9,16.6,7.0,10.0,2023-05-02T07:17:16,2023-05-02T18:01:52,0.4,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-05-03,21.0,2.8,11.3,21.0,1.4,11.1,3.8,65.2,0.0,0.0,0.0,,0.0,0.0,23.4,20.5,172.3,1014.1,0.0,9.1,201.8,16.6,7.0,10.0,2023-05-03T07:18:01,2023-05-03T18:00:55,0.43,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-05-04,18.1,2.0,9.9,18.1,0.5,9.6,5.6,77.6,0.0,0.0,0.0,,0.0,0.0,26.6,18.7,179.0,1016.0,6.0,7.1,199.2,16.3,7.0,10.0,2023-05-04T07:18:45,2023-05-04T17:59:59,0.47,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-05-05,20.1,4.9,11.6,20.1,4.4,11.3,5.8,72.4,0.0,0.0,0.0,,0.0,0.0,23.4,22.3,180.5,1014.7,18.0,5.8,195.9,16.3,7.0,10.0,2023-05-05T07:19:30,2023-05-05T17:59:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-05-06,13.0,3.0,8.0,13.0,2.2,7.3,5.6,85.8,0.0,0.0,0.0,,0.0,0.0,19.1,22.3,170.9,1016.1,32.2,4.1,157.2,13.1,6.0,10.0,2023-05-06T07:20:14,2023-05-06T17:58:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-07,22.0,2.4,10.7,22.0,2.4,10.6,4.8,72.9,0.0,0.0,0.0,,0.0,0.0,19.4,14.8,182.9,1018.6,30.2,3.7,182.5,15.1,7.0,10.0,2023-05-07T07:20:58,2023-05-07T17:57:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-08,26.0,3.0,13.5,26.0,3.0,13.5,2.8,57.4,0.0,0.0,0.0,,0.0,0.0,20.2,15.5,158.4,1017.5,10.5,6.2,192.1,16.1,7.0,10.0,2023-05-08T07:21:43,2023-05-08T17:56:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-05-23,14.0,9.6,11.4,14.0,8.8,11.3,8.9,84.7,1.2,100.0,25.0,rain,0.0,0.0,19.1,20.5,72.3,1017.6,79.7,8.2,39.6,3.3,2.0,10.0,2023-05-23T07:32:22,2023-05-23T17:46:26,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-05-24,15.0,7.0,10.5,15.0,5.8,10.5,8.1,85.9,0.0,0.0,0.0,,0.0,0.0,20.2,13.0,161.5,1018.5,78.0,7.5,78.6,7.0,3.0,10.0,2023-05-24T07:33:02,2023-05-24T17:45:57,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-25,15.0,8.9,11.1,15.0,7.4,10.9,8.6,85.6,0.7,100.0,25.0,rain,0.0,0.1,20.9,18.4,325.9,1018.2,89.7,5.6,45.7,3.9,2.0,10.0,2023-05-25T07:33:42,2023-05-25T17:45:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-05-26,16.2,4.4,11.0,16.2,4.4,10.7,6.5,75.6,0.0,0.0,0.0,,0.0,0.1,23.8,24.1,172.6,1022.1,60.2,8.7,139.2,11.9,6.0,10.0,2023-05-26T07:34:21,2023-05-26T17:45:04,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-27,20.0,7.0,12.4,20.0,5.1,12.1,6.4,69.4,0.0,0.0,0.0,,0.0,0.0,16.6,14.8,138.9,1019.1,52.8,9.0,145.4,12.4,6.0,10.0,2023-05-27T07:34:59,2023-05-27T17:44:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-28,17.0,5.0,10.4,17.0,5.0,10.3,6.2,77.1,0.0,0.0,0.0,,0.0,0.0,16.6,13.0,185.4,1019.5,65.6,7.1,85.0,7.2,4.0,10.0,2023-05-28T07:35:37,2023-05-28T17:44:17,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-29,22.6,8.8,14.4,22.6,7.6,14.3,6.5,63.2,0.0,0.0,0.0,,0.0,0.0,17.3,15.5,163.0,1018.0,37.3,7.6,149.8,13.0,6.0,10.0,2023-05-29T07:36:14,2023-05-29T17:43:56,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-30,19.3,7.0,12.4,19.3,6.9,12.3,5.4,64.7,0.0,0.0,0.0,,0.0,0.0,15.8,13.2,168.3,1019.1,72.9,6.4,101.7,8.9,4.0,10.0,2023-05-30T07:36:51,2023-05-30T17:43:36,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-05-31,21.9,4.4,12.9,21.9,4.4,12.8,5.4,65.2,0.0,0.0,0.0,,0.0,0.0,18.7,22.5,188.5,1019.3,45.3,6.4,144.4,12.5,6.0,10.0,2023-05-31T07:37:26,2023-05-31T17:43:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-01,20.0,6.0,12.2,20.0,5.9,12.2,5.1,64.2,0.0,0.0,0.0,,0.0,0.0,22.7,17.5,166.1,1015.7,37.5,7.5,146.2,12.5,6.0,10.0,2023-06-01T07:38:02,2023-06-01T17:43:01,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-02,19.3,7.0,11.9,19.3,6.3,11.8,7.2,74.8,0.3,100.0,8.33,rain,0.0,0.0,29.2,22.2,168.8,1017.9,56.4,8.2,117.2,10.1,5.0,10.0,2023-06-02T07:38:36,2023-06-02T17:42:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-03,15.9,10.0,12.4,15.9,10.0,12.4,10.0,85.5,3.0,100.0,58.33,rain,0.0,0.0,20.2,15.0,180.2,1021.1,88.1,7.9,49.2,4.1,2.0,10.0,2023-06-03T07:39:09,2023-06-03T17:42:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-04,21.1,6.3,12.2,21.1,5.6,12.1,7.3,75.6,0.0,0.0,0.0,,0.0,0.0,20.9,16.2,117.2,1019.4,70.0,7.3,134.8,11.5,6.0,10.0,2023-06-04T07:39:42,2023-06-04T17:42:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-05,24.0,6.4,13.0,24.0,5.5,12.8,4.1,60.2,0.0,0.0,0.0,,0.0,0.0,20.5,18.2,170.9,1017.4,43.6,8.8,136.7,11.8,6.0,10.0,2023-06-05T07:40:14,2023-06-05T17:42:11,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-06,20.0,6.3,12.8,20.0,6.3,12.8,3.6,55.9,0.0,0.0,0.0,,0.0,0.0,20.2,16.0,30.5,1017.5,77.8,8.2,109.9,9.4,5.0,10.0,2023-06-06T07:40:45,2023-06-06T17:42:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-07,22.3,7.3,13.7,22.3,7.3,13.6,4.4,57.3,0.0,0.0,0.0,,0.0,0.0,18.0,15.1,160.7,1017.0,57.0,7.8,121.2,10.4,5.0,10.0,2023-06-07T07:41:15,2023-06-07T17:41:54,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-08,16.7,5.0,11.4,16.7,3.2,11.2,8.5,83.8,0.0,0.0,0.0,,0.0,0.0,24.8,22.7,168.8,1019.8,55.5,6.3,126.9,11.0,5.0,10.0,2023-06-08T07:41:44,2023-06-08T17:41:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-09,13.2,9.4,11.7,13.2,7.5,11.4,10.2,91.0,9.3,100.0,100.0,rain,0.0,0.0,24.1,18.5,180.3,1021.9,96.4,8.6,70.0,6.0,3.0,10.0,2023-06-09T07:42:12,2023-06-09T17:41:44,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,remote,85574099999",Rainy
"-33.3537,-70.6811",2023-06-10,12.1,5.5,9.3,12.1,5.5,8.5,5.3,76.8,0.9,100.0,20.83,rain,0.0,0.0,24.8,16.6,178.7,1023.4,84.5,10.0,117.4,10.1,5.0,10.0,2023-06-10T07:42:40,2023-06-10T17:41:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-11,12.0,-2.0,5.4,12.0,-2.9,4.9,2.5,83.1,0.0,0.0,0.0,,0.0,0.1,23.4,16.1,179.6,1023.5,12.1,7.0,145.4,12.5,6.0,10.0,2023-06-11T07:43:06,2023-06-11T17:41:40,0.77,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-06-12,15.0,-2.7,5.0,15.0,-3.6,4.8,0.1,77.0,0.0,0.0,0.0,,0.0,0.2,18.4,10.6,236.9,1022.0,0.6,5.7,150.4,13.2,6.0,10.0,2023-06-12T07:43:31,2023-06-12T17:41:40,0.8,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-06-13,18.8,-2.8,6.6,18.8,-4.9,5.8,-4.0,55.2,0.0,0.0,0.0,,0.0,0.0,18.7,14.7,181.4,1020.9,0.5,8.0,151.3,13.3,6.0,10.0,2023-06-13T07:43:54,2023-06-13T17:41:42,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-06-14,19.5,-2.7,8.1,19.5,-4.2,8.0,-4.5,48.8,0.0,0.0,0.0,,0.0,0.0,18.0,14.8,196.4,1020.4,45.5,7.7,131.2,11.5,5.0,10.0,2023-06-14T07:44:17,2023-06-14T17:41:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-15,21.1,1.7,11.0,21.1,-0.3,10.6,-2.1,43.7,0.0,0.0,0.0,,0.0,0.0,21.2,17.7,185.4,1019.5,17.3,8.1,140.3,12.0,6.0,10.0,2023-06-15T07:44:39,2023-06-15T17:41:50,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-06-16,22.0,3.2,11.3,22.0,2.4,11.1,-0.6,47.2,0.0,0.0,0.0,,0.0,0.0,19.1,14.7,163.4,1018.2,25.9,7.6,135.3,11.7,5.0,10.0,2023-06-16T07:44:59,2023-06-16T17:41:56,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-17,26.0,3.0,12.8,26.0,2.5,12.7,-0.3,46.6,0.0,0.0,0.0,,0.0,0.0,22.7,11.2,100.9,1015.0,21.5,9.6,142.3,12.4,6.0,10.0,2023-06-17T07:45:18,2023-06-17T17:42:03,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-18,13.0,2.6,8.8,13.0,2.5,8.3,3.6,70.2,0.0,0.0,0.0,,0.0,0.0,21.6,22.3,152.0,1015.0,67.4,8.0,123.4,10.8,5.0,10.0,2023-06-18T07:45:36,2023-06-18T17:42:12,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-19,17.9,7.2,12.1,17.9,7.2,11.9,6.4,70.1,0.6,100.0,25.0,rain,0.0,0.0,20.2,14.8,177.4,1017.3,59.0,8.0,129.8,11.2,5.0,10.0,2023-06-19T07:45:53,2023-06-19T17:42:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,remote,85574099999",Rainy
"-33.3537,-70.6811",2023-06-20,15.6,7.2,10.9,15.6,6.8,10.7,7.1,77.9,0.5,100.0,8.33,rain,0.0,0.0,29.5,19.5,176.3,1015.9,85.9,7.2,71.9,6.1,3.0,10.0,2023-06-20T07:46:08,2023-06-20T17:42:33,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-21,13.2,8.8,11.5,13.2,8.8,11.4,8.8,84.1,1.9,100.0,20.83,rain,0.0,0.0,18.7,12.3,287.7,1018.2,92.5,6.1,44.0,3.8,2.0,10.0,2023-06-21T07:46:22,2023-06-21T17:42:46,0.11,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-22,14.0,11.0,12.5,14.0,11.0,12.5,11.5,93.4,24.2,100.0,95.83,rain,0.0,0.0,40.3,16.6,104.0,1018.4,97.6,6.7,26.6,2.4,1.0,10.0,2023-06-22T07:46:34,2023-06-22T17:43:00,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-23,16.0,13.0,14.3,16.0,13.0,14.3,13.8,96.8,16.0,100.0,100.0,rain,0.0,0.0,44.6,20.5,170.4,1019.7,100.0,6.8,15.4,1.4,1.0,10.0,2023-06-23T07:46:45,2023-06-23T17:43:16,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-24,16.7,12.3,14.6,16.7,12.3,14.6,13.4,92.3,0.9,100.0,33.33,rain,0.0,0.0,35.6,15.7,132.9,1019.4,78.1,8.9,65.5,5.6,4.0,10.0,2023-06-24T07:46:55,2023-06-24T17:43:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-25,15.4,11.0,13.2,15.4,11.0,13.2,12.2,93.9,1.0,100.0,16.67,rain,0.0,0.0,21.2,16.6,162.4,1019.7,92.9,5.1,62.1,5.3,3.0,10.0,2023-06-25T07:47:04,2023-06-25T17:43:50,0.24,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-26,15.0,11.7,13.1,15.0,11.7,13.1,12.0,93.2,0.7,100.0,20.83,rain,0.0,0.0,15.5,19.0,171.9,1019.5,94.2,6.8,35.6,3.2,2.0,10.0,2023-06-26T07:47:10,2023-06-26T17:44:09,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-27,12.6,6.6,9.8,12.6,6.0,9.6,6.0,78.1,1.9,100.0,41.67,rain,0.0,0.1,20.9,18.4,175.3,1023.3,76.8,9.7,64.6,5.6,3.0,10.0,2023-06-27T07:47:16,2023-06-27T17:44:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-06-28,11.4,2.2,6.7,11.4,0.6,6.1,4.7,87.8,0.0,0.0,0.0,,0.0,0.2,19.4,10.6,347.5,1019.6,55.1,6.7,96.1,8.2,4.0,10.0,2023-06-28T07:47:20,2023-06-28T17:44:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-29,20.0,2.1,9.1,20.0,-0.4,8.8,3.6,73.8,0.0,0.0,0.0,,0.0,0.2,16.6,14.8,162.0,1019.3,34.2,6.8,128.8,11.0,5.0,10.0,2023-06-29T07:47:22,2023-06-29T17:45:13,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-06-30,22.0,2.5,10.7,22.0,1.6,10.4,3.7,67.8,0.0,0.0,0.0,,0.0,0.2,16.9,11.5,135.0,1018.5,0.5,7.6,142.3,12.3,6.0,10.0,2023-06-30T07:47:23,2023-06-30T17:45:36,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
"-33.3537,-70.6811",2023-07-01,22.0,3.4,11.2,22.0,2.2,11.0,4.4,68.2,0.0,0.0,0.0,,0.0,0.0,20.5,18.2,167.4,1014.0,53.7,9.5,135.5,11.7,5.0,10.0,2023-07-01T07:47:23,2023-07-01T17:46:01,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,remote,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-02,10.5,5.3,8.1,10.5,4.2,7.1,6.8,92.1,0.0,0.0,0.0,,0.0,0.0,21.2,16.5,131.0,1019.7,79.1,3.8,132.4,11.5,5.0,10.0,2023-07-02T07:47:20,2023-07-02T17:46:26,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-03,17.3,5.0,9.0,17.3,3.7,8.4,5.5,81.8,0.0,0.0,0.0,,0.0,0.0,20.2,14.8,297.0,1020.0,61.9,4.3,141.1,12.2,6.0,10.0,2023-07-03T07:47:17,2023-07-03T17:46:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-04,16.7,4.2,9.8,16.7,3.8,9.5,5.3,75.2,0.3,100.0,12.5,rain,0.0,0.0,26.3,16.6,174.6,1022.8,26.8,7.7,140.8,12.1,6.0,10.0,2023-07-04T07:47:12,2023-07-04T17:47:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-07-05,16.8,2.6,9.9,16.8,1.3,9.8,4.7,73.1,0.0,0.0,0.0,,0.0,0.0,23.8,15.6,199.0,1022.4,35.8,8.1,143.1,12.3,6.0,10.0,2023-07-05T07:47:05,2023-07-05T17:47:48,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-06,14.0,7.1,10.0,14.0,6.1,9.9,6.0,77.1,0.0,0.0,0.0,,0.0,0.0,18.7,10.3,202.2,1019.2,81.4,9.3,91.1,7.9,4.0,10.0,2023-07-06T07:46:56,2023-07-06T17:48:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-07,12.3,5.9,8.7,12.3,5.1,8.4,6.1,84.7,0.0,0.0,0.0,,0.0,0.0,22.7,15.8,160.3,1016.3,85.1,7.0,84.0,7.3,4.0,10.0,2023-07-07T07:46:47,2023-07-07T17:48:48,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-08,17.3,2.0,8.9,17.3,2.0,8.7,5.3,81.7,0.0,0.0,0.0,,0.0,0.0,22.3,18.1,168.3,1019.7,47.5,6.7,136.1,11.7,6.0,10.0,2023-07-08T07:46:35,2023-07-08T17:49:18,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-07-09,14.4,6.9,10.2,14.4,6.0,10.1,7.9,86.5,0.1,100.0,4.17,rain,0.0,0.0,13.0,9.4,113.0,1019.6,69.0,5.9,76.6,6.6,3.0,10.0,2023-07-09T07:46:22,2023-07-09T17:49:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2023-07-10,19.0,1.3,8.9,19.0,-0.2,8.6,5.2,81.9,0.0,0.0,0.0,,0.0,0.0,20.5,18.4,173.8,1014.2,18.8,5.2,145.3,12.6,6.0,10.0,2023-07-10T07:46:07,2023-07-10T17:50:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Sunny
